ymd,race,order,no,odds
20130112,07,15,16,54.3
20130112,07,16,2,98.3
20130112,08,1,4,10.8
20130112,08,2,12,2.6
20130112,08,3,14,3.5
20130112,08,4,8,6.5
20130112,08,5,9,26.1
20130112,08,6,16,272.5
20130112,08,7,2,28
20130112,08,8,3,176.7
20130112,08,9,11,103.5
20130112,08,10,5,35.5
20130112,08,11,10,187.5
20130112,08,12,7,13.5
20130112,08,13,1,64.9
20130112,08,14,6,349.6
20130112,08,15,13,18.6
20130112,08,16,15,17.1
20130112,09,1,10,1.6
20130112,09,2,4,8.2
20130112,09,3,1,12.8
20130112,09,4,3,5.5
20130112,09,5,16,41.7
20130112,09,6,14,75.2
20130112,09,7,5,74.6
20130112,09,8,13,117.5
20130112,09,9,2,30
20130112,09,10,7,75.6
20130112,09,11,8,38.6
20130112,09,12,12,33.3
20130112,09,13,11,128.9
20130112,09,14,6,131.8
20130112,09,15,9,36.7
20130112,09,16,15,33
20130112,10,1,5,8.6
20130112,10,2,4,16.1
20130112,10,3,1,32.9
20130112,10,4,3,62.1
20130112,10,5,9,42
20130112,10,6,8,45.4
20130112,10,7,6,10.6
20130112,10,8,7,17.7
20130112,10,9,14,195.3
20130112,10,10,15,299.7
20130112,10,11,10,2.2
20130112,10,12,12,6.5
20130112,10,13,13,12.3
20130112,10,14,16,16.2
20130112,10,15,2,13.6
20130112,10,16,11,131.3
20130112,11,1,12,9.5
20130112,11,2,1,4.9
20130112,11,3,13,2.6
20130112,11,4,9,44.4
20130112,11,5,15,3.9
20130112,11,6,10,9.6
20130112,11,7,2,61.9
20130112,11,8,3,61.8
20130112,11,9,7,294.1
20130112,11,10,4,61.8
20130112,11,11,14,14.5
20130112,11,12,6,27.3
20130112,11,13,5,337.4
20130112,11,14,8,194.7
20130112,11,15,11,132.7
20130112,11,16,16,327
20130112,12,1,12,56.9
20130112,12,2,15,7.2
20130112,12,3,1,76.9
20130112,12,4,16,17.8
20130112,12,5,8,10.3
20130112,12,6,14,23.3
20130112,12,7,5,266.1
20130112,12,8,13,11.9
20130112,12,9,7,30.7
20130112,12,10,2,107.6
20130112,12,10,9,6.4
20130112,12,12,11,61.7
20130112,12,13,6,1.9
20130112,12,14,10,53.6
20130112,12,15,3,41.6
20130113,01,1,12,11.6
20130113,01,2,13,18.7
20130113,01,3,4,6.2
20130113,01,4,7,1.6
20130113,01,5,11,8.3
20130113,01,6,5,33.3
20130113,01,7,10,148.8
20130113,01,8,16,56.7
20130113,01,9,6,83.3
20130113,01,10,14,62.9
20130113,01,11,1,11.9
20130113,01,12,15,337.3
20130113,01,13,2,67.7
20130113,01,14,8,185.5
20130113,01,15,3,392.2
20130113,01,16,9,428.8
20130113,02,1,6,1.4
20130113,02,2,4,6.3
20130113,02,3,11,15.6
20130113,02,4,1,78.7
20130113,02,5,8,9.8
20130113,02,6,10,17.4
20130113,02,7,16,19.7
20130113,02,8,14,264.1
20130113,02,9,2,103.3
20130113,02,10,5,99.4
20130113,02,11,13,40.6
20130113,02,12,12,49
20130113,02,13,15,564.4
20130113,02,14,7,172.7
20130113,02,15,3,634.6
20130113,02,16,9,126.2
20130113,03,1,8,4.4
20130113,03,2,10,1.7
20130113,03,3,9,17.3
20130113,03,4,11,200.1
20130113,03,5,1,18.9
20130113,03,6,12,7.4
20130113,03,7,2,473.8
20130113,03,8,14,31.7
20130113,03,9,6,290.3
20130113,03,10,16,9.4
20130113,03,11,15,342.1
20130113,03,12,3,78.4
20130113,03,13,13,359
20130113,03,14,4,295.2
20130113,03,15,7,328
20130113,03,16,5,346.4
20130113,04,1,10,4.3
20130113,04,2,1,9.9
20130113,04,3,2,6.1
20130113,04,4,5,44.6
20130113,04,5,14,2
20130113,04,6,11,47.6
20130113,04,7,8,9.4
20130113,04,8,7,49.2
20130113,04,9,9,146.7
20130113,04,10,3,30.2
20130113,04,11,13,232.7
20130113,04,12,6,291.8
20130113,04,13,4,63.3
20130113,04,14,12,45.2
20130113,05,1,13,4.9
20130113,05,2,12,10.8
20130113,05,3,7,8.3
20130113,05,4,2,25.5
20130113,05,5,5,3.2
20130113,05,6,10,31.5
20130113,05,7,6,19.7
20130113,05,8,1,129.9
20130113,05,9,15,80.9
20130113,05,10,11,6.1
20130113,05,11,8,24.4
20130113,05,12,3,29.8
20130113,05,13,4,19.1
20130113,05,14,14,15.3
20130113,05,15,9,43.7
20130113,05,16,16,151
20130113,06,1,5,12.1
20130113,06,2,15,4
20130113,06,3,3,4.9
20130113,06,4,13,66.8
20130113,06,5,1,35.7
20130113,06,6,9,2.8
20130113,06,7,2,47.9
20130113,06,8,12,8.6
20130113,06,9,16,88
20130113,06,10,4,22.9
20130113,06,11,7,80.5
20130113,06,12,11,130.5
20130113,06,13,6,15
20130113,06,14,10,163.8
20130113,06,15,14,31.6
20130113,06,16,8,192.7
20130113,07,1,12,3.6
20130113,07,2,9,44.5
20130113,07,3,2,21.4
20130113,07,4,5,15.8
20130113,07,5,4,15.6
20130113,07,6,1,75.1
20130113,07,7,7,246.4
20130113,07,8,15,10.7
20130113,07,9,11,20.5
20130113,07,10,13,20.5
20130113,07,11,16,2.9
20130113,07,12,3,21.7
20130113,07,13,6,211.6
20130113,07,14,8,57.1
20130113,07,15,10,66.2
20130113,07,16,14,7.2
20130113,08,1,5,38.9
20130113,08,2,7,8.1
20130113,08,3,8,6.5
20130113,08,4,11,3
20130113,08,5,10,5.5
20130113,08,6,15,54.3
20130113,08,7,14,18.1
20130113,08,8,13,35.2
20130113,08,9,12,5.9
20130113,08,10,3,9.6
20130113,08,11,16,339.3
20130113,08,12,9,268.3
20130113,08,13,1,76.4
20130113,08,14,4,427.6
20130113,08,15,2,28
20130113,08,16,6,111.6
20130113,09,1,16,6.7
20130113,09,2,3,1.7
20130113,09,3,15,7.9
20130113,09,4,14,37
20130113,09,5,8,24.6
20130113,09,6,12,29.1
20130113,09,7,5,6.4
20130113,09,8,6,42.1
20130113,09,9,10,127.4
20130113,09,10,1,156.2
20130113,09,11,7,73
20130113,09,12,4,305.2
20130113,09,13,13,94.7
20130113,09,14,2,62.9
20130113,09,15,11,75.5
20130113,09,16,9,69.3
20130113,10,1,2,3.8
20130113,10,2,1,13.2
20130113,10,3,3,15.1
20130113,10,4,9,22.9
20130113,10,5,8,2.6
20130113,10,6,10,4.4
20130113,10,7,4,8
20130113,10,8,5,151.5
20130113,10,9,11,27.9
20130113,10,10,6,248.2
20130113,10,11,12,220.3
20130113,10,12,7,45.8
20130113,11,1,8,4.2
20130113,11,2,14,6.3
20130113,11,3,2,5.9
20130113,11,4,9,18.9
20130113,11,5,3,7.4
20130113,11,6,11,13
20130113,11,7,4,11.8
20130113,11,8,5,16.8
20130113,11,9,12,67.9
20130113,11,10,7,17.8
20130113,11,11,6,19.4
20130113,11,12,10,117.9
20130113,11,13,13,8.5
20130113,11,14,1,70.3
20130113,11,15,15,55
20130113,11,16,16,383.6
20130113,12,1,15,11.3
20130113,12,2,2,5.3
20130113,12,3,5,44.5
20130113,12,4,3,64.9
20130113,12,5,1,28.6
20130113,12,6,12,90.8
20130113,12,7,10,6.6
20130113,12,8,16,80
20130113,12,9,7,2.1
20130113,12,10,9,94.6
20130113,12,11,8,11.7
20130113,12,12,13,8.1
20130113,12,13,11,206.7
20130113,12,14,4,160.4
20130113,12,15,14,36.5
20130113,12,16,6,448
20130113,01,1,1,11.2
20130113,01,2,5,5.2
20130113,01,3,10,2.1
20130113,01,4,7,8.8
20130113,01,5,14,25.6
20130113,01,6,2,28.7
20130113,01,7,16,15.2
20130113,01,8,13,46.4
20130113,01,9,11,32.1
20130113,01,10,4,6.3
20130113,01,11,9,93.2
20130113,01,12,12,240.8
20130113,01,13,6,81.6
20130113,01,14,3,255.3
20130113,01,15,8,307.1
20130113,01,16,15,434.1
20130113,02,1,1,5
20130113,02,2,3,18.6
20130113,02,3,2,1.9
20130113,02,4,6,43.8
20130113,02,5,9,8.8
20130113,02,6,13,77.2
20130113,02,7,8,7.4
20130113,02,8,10,123.3
20130113,02,9,4,276
20130113,02,10,11,47.4
20130113,02,11,7,62.7
20130113,02,12,5,53.8
20130113,02,13,15,16.4
20130113,02,14,12,146.8
20130113,02,15,14,16.9
20130113,02,16,16,176.2
20130113,03,1,8,23.7
20130113,03,2,2,24.7
20130113,03,3,3,2.3
20130113,03,4,15,4.3
20130113,03,5,1,46.9
20130113,03,6,10,4.9
20130113,03,7,9,214.9
20130113,03,8,6,30.9
20130113,03,9,13,16
20130113,03,10,4,11.7
20130113,03,11,16,67.4
20130113,03,12,7,211.1
20130113,03,13,5,64.7
20130113,03,14,14,80.5
20130113,03,15,12,28.8
20130113,04,1,12,18.3
20130113,04,2,14,11.6
20130113,04,3,6,11.9
20130113,04,4,8,20.5
20130113,04,5,7,22.5
20130113,04,6,5,86.2
20130113,04,7,11,5.5
20130113,04,8,3,21.1
20130113,04,9,16,2.9
20130113,04,10,10,23.9
20130113,04,11,4,4.6
20130113,04,12,13,43.1
20130113,04,13,1,98.1
20130113,04,14,2,155
20130113,04,15,9,251.2
20130113,04,16,15,20.6
20130113,05,1,5,1.6
20130113,05,2,7,12.3
20130113,05,3,11,18.1
20130113,05,4,6,13.7
20130113,05,5,8,12.8
20130113,05,6,4,64.3
20130113,05,7,15,6.8
20130113,05,8,1,26.6
20130113,05,9,12,26.6
20130113,05,10,2,231.4
20130113,05,11,16,133.2
20130113,05,12,14,53.3
20130113,05,13,3,249.3
20130113,05,14,13,22.9
20130113,05,15,10,275
20130113,05,16,9,40.8
20130113,06,1,15,2.7
20130113,06,2,14,21.2
20130113,06,3,13,19
20130113,06,4,10,23.1
20130113,06,5,4,14
20130113,06,6,3,13.1
20130113,06,7,5,40.8
20130113,06,8,16,115.3
20130113,06,9,7,25.2
20130113,06,10,9,3.9
20130113,06,11,2,341
20130113,06,12,12,172.6
20130113,06,13,6,253.5
20130113,06,14,8,112.3
20130113,06,15,1,4.2
20130113,06,16,11,310.2
20130113,07,1,11,8.4
20130113,07,2,12,34.6
20130113,07,3,3,1.5
20130113,07,4,5,10.8
20130113,07,5,13,77.4
20130113,07,6,14,24.6
20130113,07,7,8,35.2
20130113,07,8,16,9.2
20130113,07,9,7,44.3
20130113,07,10,1,89
20130113,07,11,4,230.5
20130113,07,12,10,95.2
20130113,07,13,15,60.5
20130113,07,14,2,40.8
20130113,07,15,9,52.7
20130113,07,16,6,45.4
20130113,08,1,5,2.3
20130113,08,2,12,3.9
20130113,08,3,9,24.3
20130113,08,4,15,15.8
20130113,08,5,14,32.5
20130113,08,6,4,17.8
20130113,08,7,6,115.6
20130113,08,8,2,6.7
20130113,08,9,10,162.7
20130113,08,10,8,8.1
20130113,08,11,11,583
20130113,08,12,7,24.8
20130113,08,13,13,228.5
20130113,08,14,3,117.8
20130113,08,15,1,74
20130113,08,16,16,49.2
20130113,09,1,8,1.4
20130113,09,2,7,6.4
20130113,09,3,14,12.6
20130113,09,4,4,34.1
20130113,09,5,11,258
20130113,09,6,13,74.6
20130113,09,7,1,8.1
20130113,09,8,5,85.9
20130113,09,9,16,81.5
20130113,09,10,12,16.3
20130113,09,11,9,60.5
20130113,09,12,10,481.8
20130113,09,13,3,59.9
20130113,09,14,6,379.1
20130113,09,15,15,187.9
20130113,09,16,2,117
20130113,10,1,13,4.3
20130113,10,2,10,4.6
20130113,10,3,3,33.5
20130113,10,4,11,5.5
20130113,10,5,2,136.4
20130113,10,6,9,57.2
20130113,10,7,12,8.8
20130113,10,8,1,59.6
20130113,10,9,4,52.7
20130113,10,10,6,41.1
20130113,10,11,16,11.5
20130113,10,12,7,171.6
20130113,10,13,15,4.5
20130113,10,14,14,22.6
20130113,10,15,5,49.8
20130113,10,16,8,60.7
20130113,11,1,2,22.8
20130113,11,2,1,4
20130113,11,3,3,9
20130113,11,4,5,13.6
20130113,11,5,11,11.4
20130113,11,6,13,7.4
20130113,11,7,12,57.7
20130113,11,8,4,19.1
20130113,11,9,8,26.7
20130113,11,10,14,4.1
20130113,11,11,10,206.4
20130113,11,12,15,14.1
20130113,11,13,9,42.1
20130113,11,14,6,33.1
20130113,11,15,7,14.5
20130113,11,16,16,269.3
20130113,12,1,6,15.1
20130113,12,2,15,5.9
20130113,12,3,4,3.2
20130113,12,4,9,3.9
20130113,12,5,2,22
20130113,12,6,1,74.6
20130113,12,7,12,5.4
20130113,12,8,5,75.9
20130113,12,9,3,27.5
20130113,12,10,14,206.7
20130113,12,11,7,25.3
20130113,12,12,10,185.4
20130113,12,13,13,27
20130113,12,14,11,214.4
20130113,12,15,8,14.2
20130114,01,1,1,3.9
20130114,01,2,14,21
20130114,01,3,8,20.5
20130114,01,4,4,3.7
20130114,01,5,3,12.4
20130114,01,6,5,6.8
20130114,01,7,13,20.6
20130114,01,8,9,37.4
20130114,01,9,15,4.8
20130114,01,10,2,40.4
20130114,01,11,11,14.2
20130114,01,12,10,258
20130114,01,13,7,215.3
20130114,01,14,6,257.1
20130114,01,15,12,54.9
20130114,02,1,11,10.9
20130114,02,2,12,89.1
20130114,02,3,8,2.6
20130114,02,4,3,2.2
20130114,02,5,9,83.9
20130114,02,6,1,16.4
20130114,02,7,2,27
20130114,02,8,7,48.1
20130114,02,9,13,104.7
20130114,02,10,4,18.2
20130114,02,11,10,249.4
20130114,02,12,15,12.4
20130114,02,13,14,283.6
20130114,02,14,16,89.8
20130114,02,15,6,474.1
20130114,02,16,5,511.3
20130114,03,1,11,18.5
20130114,03,2,3,3.4
20130114,03,3,14,74.7
20130114,03,4,8,11.9
20130114,03,5,10,15.1
20130114,03,6,6,26
20130114,03,7,9,12.7
20130114,03,8,2,26.4
20130114,03,9,13,6.5
20130114,03,10,7,14.5
20130114,03,11,4,17.6
20130114,03,12,5,41.4
20130114,03,13,1,5
20130114,03,14,12,11.9
20130114,04,1,8,3.9
20130114,04,2,2,8.3
20130114,04,3,1,75.4
20130114,04,4,12,3.9
20130114,04,5,11,4.7
20130114,04,6,10,24.4
20130114,04,7,4,25.5
20130114,04,8,7,75.3
20130114,04,9,13,6.7
20130114,04,10,14,149.9
20130114,04,11,9,11.9
20130114,04,12,5,30.7
20130114,04,13,3,47.9
20130114,04,14,6,123.2
20130114,05,1,15,111.4
20130114,05,2,8,3.7
20130114,05,3,16,15.6
20130114,05,4,6,8.3
20130114,05,5,1,17
20130114,05,6,13,3
20130114,05,7,11,4.9
20130114,05,8,2,19.8
20130114,05,9,3,103.5
20130114,05,10,12,17.4
20130114,05,11,7,73.7
20130114,05,12,5,151.2
20130114,05,13,10,46.2
20130114,05,14,14,152.8
20130114,05,15,4,31.1
20130114,05,16,9,186.2
20130114,06,1,13,26.5
20130114,06,2,11,2
20130114,06,3,10,71.5
20130114,06,4,2,27.4
20130114,06,5,6,13.2
20130114,06,6,12,16.3
20130114,06,7,5,62.1
20130114,06,8,16,49.7
20130114,06,9,4,29.7
20130114,06,10,8,13.3
20130114,06,11,9,12.3
20130114,06,12,7,39.8
20130114,06,13,3,16.6
20130114,06,14,14,6.6
20130114,06,15,1,29.5
20130114,06,16,15,42.7
20130114,07,1,2,2.8
20130114,07,2,5,29.5
20130114,07,3,15,4.4
20130114,07,4,13,37.4
20130114,07,5,3,42.4
20130114,07,6,12,41.3
20130114,07,7,16,33.6
20130114,07,8,9,5.4
20130114,07,9,14,95.9
20130114,07,10,8,7
20130114,07,11,1,151.1
20130114,07,12,6,76.3
20130114,07,13,11,21.1
20130114,07,14,4,8.9
20130114,07,15,10,124.7
20130114,07,16,7,110.8
20130114,08,1,1,15.2
20130114,08,2,15,12.9
20130114,08,3,7,59
20130114,08,4,5,3.7
20130114,08,5,10,8.6
20130114,08,6,14,4.9
20130114,08,7,13,18.8
20130114,08,8,6,4
20130114,08,9,8,43.1
20130114,08,10,11,26.1
20130114,08,11,12,16.4
20130114,08,12,3,37
20130114,08,13,2,77.4
20130114,08,14,9,25.8
20130114,08,15,4,187.9
20130114,09,1,3,12.1
20130114,09,2,11,37.4
20130114,09,3,2,7.4
20130114,09,4,5,21.3
20130114,09,5,15,23.9
20130114,09,6,14,33.3
20130114,09,7,8,2.5
20130114,09,8,1,14.4
20130114,09,9,13,5.5
20130114,09,10,12,22.2
20130114,09,11,7,30.6
20130114,09,12,4,21.2
20130114,09,13,10,11
20130114,09,14,6,131
20130114,09,15,9,44.3
20130114,10,1,12,2.7
20130114,10,2,15,24
20130114,10,3,6,2.9
20130114,10,4,13,12.7
20130114,10,5,1,14.7
20130114,10,6,14,71.1
20130114,10,7,16,25.4
20130114,10,8,10,137.9
20130114,10,9,2,26.2
20130114,10,10,5,12.4
20130114,10,11,8,55.2
20130114,10,12,7,89.2
20130114,10,13,9,31.4
20130114,10,14,3,15.7
20130114,10,15,4,50.3
20130114,10,16,11,39.6
20130114,11,1,5,9.4
20130114,11,2,6,26.3
20130114,11,3,15,5.2
20130114,11,4,11,8.9
20130114,11,5,1,69.4
20130114,11,6,3,23
20130114,11,7,7,7.3
20130114,11,8,4,25.1
20130114,11,9,9,135.3
20130114,11,10,12,18
20130114,11,11,14,17.1
20130114,11,12,2,3.2
20130114,11,13,10,44
20130114,11,14,8,69.5
20130114,11,15,13,10.2
20130114,11,16,16,96.2
20130114,12,1,6,2.3
20130114,12,2,2,8.4
20130114,12,3,1,6.7
20130114,12,4,8,4.6
20130114,12,5,5,8.3
20130114,12,6,4,34.1
20130114,12,7,10,52.9
20130114,12,8,12,48.8
20130114,12,9,14,20.5
20130114,12,10,16,19.1
20130114,12,11,3,187.8
20130114,12,12,13,128.5
20130114,12,13,15,117.7
20130114,12,14,11,101
20130114,12,15,9,68.2
20130114,12,16,7,187.8
20130119,01,1,5,8.8
20130119,01,2,7,4
20130119,01,3,3,19.9
20130119,01,4,14,10.5
20130119,01,5,13,47.7
20130119,01,6,16,2.4
20130119,01,7,10,130.5
20130119,01,8,9,19.3
20130119,01,9,15,8.4
20130119,01,10,11,119.2
20130119,01,11,6,20.9
20130119,01,12,12,273.6
20130119,01,13,1,243.8
20130119,01,14,8,27.1
20130119,01,15,2,35.4
20130119,01,16,4,277
20130119,02,1,13,8.6
20130119,02,2,5,3.2
20130119,02,3,10,10.2
20130119,02,4,6,12.5
20130119,02,5,16,6.3
20130119,02,6,12,5.2
20130119,02,7,11,28.4
20130119,02,8,4,14
20130119,02,9,9,255.4
20130119,02,10,14,8.8
20130119,02,11,1,225.6
20130119,02,12,3,168.8
20130119,02,13,8,86.1
20130119,02,14,7,42.7
20130119,02,15,15,41.8
20130119,02,16,2,94.2
20130119,03,1,10,1.8
20130119,03,2,3,3.8
20130119,03,3,5,20.2
20130119,03,4,11,8.8
20130119,03,5,16,112.2
20130119,03,6,6,13.4
20130119,03,7,12,49.7
20130119,03,8,14,102.9
20130119,03,9,1,55.9
20130119,03,10,7,224.6
20130119,03,11,8,12.2
20130119,03,12,2,48.6
20130119,03,13,13,438.1
20130119,03,14,15,200
20130119,03,15,9,119.7
20130119,03,16,4,276
20130119,04,1,1,3.9
20130119,04,2,14,3
20130119,04,3,5,5.3
20130119,04,4,15,57.8
20130119,04,5,13,51.2
20130119,04,6,8,78.8
20130119,04,7,9,11.7
20130119,04,8,6,12.3
20130119,04,9,11,49.2
20130119,04,10,12,19.3
20130119,04,11,7,36.1
20130119,04,12,4,8.1
20130119,04,13,10,142.2
20130119,04,14,2,95.2
20130119,04,15,3,67.6
20130119,04,16,16,315.9
20130119,05,1,10,10.4
20130119,05,2,7,11.6
20130119,05,3,9,14.4
20130119,05,4,6,25.9
20130119,05,5,12,97.6
20130119,05,6,13,30.8
20130119,05,7,2,24.3
20130119,05,8,11,326.8
20130119,05,9,15,3.9
20130119,05,10,5,19.3
20130119,05,11,16,214.9
20130119,05,12,14,304.3
20130119,05,13,4,2.2
20130119,05,14,8,11.6
20130119,05,15,1,180.1
20130119,05,16,3,41.6
20130119,06,1,1,5.5
20130119,06,2,12,106.6
20130119,06,3,5,4.6
20130119,06,4,11,27.1
20130119,06,5,2,8.3
20130119,06,6,6,72.1
20130119,06,7,4,8.2
20130119,06,8,8,52.1
20130119,06,9,13,14.7
20130119,06,10,15,29.4
20130119,06,11,10,61
20130119,06,12,9,86.7
20130119,06,13,7,77.1
20130119,06,14,14,3.3
20130119,06,15,3,10.5
20130119,07,1,12,7.8
20130119,07,2,10,24.9
20130119,07,3,7,13.8
20130119,07,4,16,1.9
20130119,07,5,13,21.7
20130119,07,6,8,4.5
20130119,07,7,4,11.3
20130119,07,8,14,218.4
20130119,07,9,3,36.7
20130119,07,10,1,202.6
20130119,07,11,11,39.8
20130119,07,12,2,74.5
20130119,07,13,9,160.2
20130119,07,14,5,218.2
20130119,07,15,15,143.7
20130119,07,16,6,22.2
20130119,08,1,8,9.8
20130119,08,2,15,3.8
20130119,08,3,4,2.5
20130119,08,4,7,67.6
20130119,08,5,6,16.2
20130119,08,6,13,3.7
20130119,08,7,3,94.8
20130119,08,8,2,49.1
20130119,08,9,10,110.2
20130119,08,10,14,31.5
20130119,08,11,12,69.5
20130119,08,12,16,49
20130119,08,13,11,65.2
20130119,08,14,9,124.4
20130119,08,15,5,259.7
20130119,09,1,16,88
20130119,09,2,14,17.5
20130119,09,3,7,18.7
20130119,09,4,5,16.3
20130119,09,5,15,6.6
20130119,09,6,4,46
20130119,09,7,6,17.4
20130119,09,7,12,1.9
20130119,09,9,11,77.3
20130119,09,10,2,10.2
20130119,09,11,1,9.7
20130119,09,12,9,156.7
20130119,09,13,8,175.7
20130119,09,14,3,68.8
20130119,09,15,10,19.4
20130119,09,16,13,67.9
20130119,10,1,10,3.9
20130119,10,2,4,5
20130119,10,3,1,26.8
20130119,10,4,6,9.9
20130119,10,5,5,42
20130119,10,6,2,12.9
20130119,10,7,9,2.3
20130119,10,8,11,14.2
20130119,10,9,12,78.6
20130119,10,10,7,33.8
20130119,10,11,13,391.4
20130119,10,12,8,108.5
20130119,10,13,3,181.3
20130119,11,1,15,57.1
20130119,11,2,6,35.2
20130119,11,3,3,19.2
20130119,11,4,7,12.9
20130119,11,5,2,10.2
20130119,11,6,1,105.4
20130119,11,7,5,7.6
20130119,11,8,9,113.2
20130119,11,9,14,15.2
20130119,11,10,8,1.6
20130119,11,11,16,179
20130119,11,12,11,212
20130119,11,13,12,10.1
20130119,11,14,10,43.5
20130119,11,15,13,65.6
20130119,11,16,4,246.5
20130119,12,1,9,2.7
20130119,12,2,7,3.7
20130119,12,3,5,5.1
20130119,12,4,8,17.6
20130119,12,5,1,16.8
20130119,12,6,16,18.2
20130119,12,7,2,109.9
20130119,12,8,6,83.5
20130119,12,9,14,12
20130119,12,10,10,69.4
20130119,12,11,3,88.3
20130119,12,12,13,72.1
20130119,12,13,11,103.5
20130119,12,14,4,12.4
20130119,12,15,15,316.1
20130119,12,16,12,105.7
20130119,01,1,1,3.8
20130119,01,2,2,2.8
20130119,01,3,7,5.1
20130119,01,4,8,76
20130119,01,5,10,29.4
20130119,01,6,5,24.3
20130119,01,7,12,17.6
20130119,01,8,13,29.1
20130119,01,9,4,27.5
20130119,01,10,6,21.3
20130119,01,11,3,219.7
20130119,01,12,11,326.1
20130119,01,13,16,65.2
20130119,01,14,14,299.5
20130119,01,15,15,111.7
20130119,01,16,9,7.3
20130119,02,1,4,4.7
20130119,02,2,13,4.5
20130119,02,3,2,155.9
20130119,02,4,14,14.8
20130119,02,5,9,10.4
20130119,02,6,16,99.3
20130119,02,7,15,40.6
20130119,02,8,1,332.4
20130119,02,9,5,2.3
20130119,02,10,12,59.7
20130119,02,11,11,25.4
20130119,02,12,3,135.2
20130119,02,13,6,13.8
20130119,02,14,8,31.6
20130119,02,15,10,92
20130119,02,16,7,365.6
20130119,03,1,9,7.1
20130119,03,2,3,5.1
20130119,03,3,1,54.7
20130119,03,4,13,2.6
20130119,03,5,8,39.5
20130119,03,6,14,48.9
20130119,03,7,4,22.3
20130119,03,8,10,24.2
20130119,03,9,11,5.5
20130119,03,10,15,30.2
20130119,03,11,2,59.2
20130119,03,12,5,21.4
20130119,03,13,12,189
20130119,03,14,6,10.8
20130119,04,1,7,13.3
20130119,04,2,6,4.2
20130119,04,3,15,12.8
20130119,04,4,14,6.2
20130119,04,5,11,56
20130119,04,6,1,6.8
20130119,04,7,4,2.5
20130119,04,8,9,28.1
20130119,04,9,13,38.7
20130119,04,10,3,53.8
20130119,04,11,5,48.8
20130119,04,12,2,205.2
20130119,04,13,8,419.7
20130119,04,14,12,312.5
20130119,04,15,10,28.3
20130119,05,1,8,24.8
20130119,05,2,3,15.7
20130119,05,3,1,8
20130119,05,4,10,38.5
20130119,05,5,15,23.9
20130119,05,6,14,1.9
20130119,05,7,7,6.3
20130119,05,8,6,32.1
20130119,05,9,11,294.8
20130119,05,10,2,106
20130119,05,11,16,19.8
20130119,05,12,12,9.1
20130119,05,13,5,47.6
20130119,05,14,13,26.6
20130119,05,15,4,229.6
20130119,05,16,9,72.7
20130119,05,17,17,478.7
20130119,06,1,16,5.3
20130119,06,2,3,10.1
20130119,06,3,4,13.2
20130119,06,4,6,44.6
20130119,06,5,8,52
20130119,06,6,9,6.3
20130119,06,7,2,127.8
20130119,06,8,1,7.1
20130119,06,9,13,2.5
20130119,06,10,11,197
20130119,06,11,10,156.1
20130119,06,12,5,207.3
20130119,06,13,14,10.7
20130119,06,14,15,176.2
20130119,06,15,12,58.4
20130119,06,16,7,95.7
20130119,07,1,12,2.8
20130119,07,2,7,5.8
20130119,07,3,3,21.9
20130119,07,4,5,40.3
20130119,07,5,16,84.2
20130119,07,6,14,16.4
20130119,07,7,4,12.6
20130119,07,8,9,78.9
20130119,07,9,13,10.6
20130119,07,10,15,75.1
20130119,07,11,1,6.3
20130119,07,12,10,33.7
20130119,07,13,8,40.7
20130119,07,14,6,9.2
20130119,07,15,2,16.3
20130119,07,16,11,106.5
20130119,08,1,16,17.8
20130119,08,2,2,46.1
20130119,08,3,3,6.5
20130119,08,4,4,108.2
20130119,08,5,9,5.3
20130119,08,6,6,4.2
20130119,08,7,7,30.8
20130119,08,8,18,8.3
20130119,08,9,12,14.6
20130119,08,10,1,9.7
20130119,08,11,13,54.8
20130119,08,12,15,24.5
20130119,08,13,11,127.1
20130119,08,14,8,7.4
20130119,08,15,10,33
20130119,08,16,5,61.6
20130119,08,17,14,328.9
20130119,08,18,17,69.8
20130119,09,1,15,4.9
20130119,09,2,5,6.9
20130119,09,3,2,7.3
20130119,09,4,16,41.8
20130119,09,5,12,26.1
20130119,09,6,11,5.1
20130119,09,7,14,9.1
20130119,09,8,7,3.7
20130119,09,9,4,39.9
20130119,09,10,3,33
20130119,09,11,13,77.9
20130119,09,12,9,213.3
20130119,09,13,6,302.5
20130119,09,14,1,221.8
20130119,09,15,10,25.3
20130119,09,16,8,92.3
20130119,10,1,1,10.6
20130119,10,2,2,136.7
20130119,10,3,3,4.5
20130119,10,4,12,58
20130119,10,5,17,17
20130119,10,6,13,37.4
20130119,10,7,14,49.9
20130119,10,8,5,11.6
20130119,10,9,4,80.4
20130119,10,10,8,39.9
20130119,10,11,6,17.2
20130119,10,12,7,2
20130119,10,13,15,17.4
20130119,10,14,11,63
20130119,10,15,18,38
20130119,10,16,16,51.6
20130119,10,17,9,82.9
20130119,11,1,7,32.2
20130119,11,2,6,22.4
20130119,11,3,8,7.8
20130119,11,4,18,24.1
20130119,11,5,4,57.2
20130119,11,6,5,7.2
20130119,11,7,16,21.3
20130119,11,8,13,49.5
20130119,11,9,2,14.9
20130119,11,9,17,3.6
20130119,11,11,9,22.9
20130119,11,12,15,153.6
20130119,11,13,3,15.6
20130119,11,14,14,11.1
20130119,11,15,11,42.3
20130119,11,16,12,7.5
20130119,11,17,1,69.1
20130119,11,18,10,13.5
20130119,12,1,13,2.8
20130119,12,2,16,6.1
20130119,12,3,12,14.8
