15,10,247.3,200403020107
除,13,---,200403020107
1,13,9.1,200403020108
2,14,2.8,200403020108
3,9,3.9,200403020108
4,11,168.4,200403020108
5,12,35.5,200403020108
6,10,65.8,200403020108
7,4,34.8,200403020108
8,8,122.6,200403020108
9,7,4.5,200403020108
10,1,16.4,200403020108
11,2,31.7,200403020108
12,3,275.5,200403020108
13,6,53.3,200403020108
14,16,11.3,200403020108
15,15,34.3,200403020108
16,5,149.1,200403020108
1,5,1.9,200403020109
2,2,4.9,200403020109
3,8,17.5,200403020109
4,14,24.0,200403020109
5,3,15.9,200403020109
6,9,9.9,200403020109
7,11,12.1,200403020109
8,12,27.1,200403020109
9,4,72.3,200403020109
10,7,19.3,200403020109
11,6,127.3,200403020109
12,10,33.5,200403020109
13,13,40.8,200403020109
14,1,240.0,200403020109
1,2,5.1,200403020110
2,11,2.5,200403020110
3,8,20.6,200403020110
4,7,23.9,200403020110
5,9,7.7,200403020110
6,1,81.5,200403020110
7,4,14.6,200403020110
8,5,4.3,200403020110
9,3,8.7,200403020110
10,6,136.9,200403020110
11,10,87.8,200403020110
1,2,3.8,200403020111
2,4,11.9,200403020111
3,7,5.9,200403020111
4,6,2.7,200403020111
5,10,5.4,200403020111
6,3,104.0,200403020111
7,5,22.1,200403020111
8,8,129.9,200403020111
9,1,84.3,200403020111
10,11,20.7,200403020111
11,9,14.4,200403020111
1,1,10.4,200403020112
2,8,62.9,200403020112
3,11,9.8,200403020112
4,16,6.8,200403020112
5,14,5.4,200403020112
6,15,7.6,200403020112
7,7,16.8,200403020112
8,3,27.9,200403020112
9,4,195.5,200403020112
10,12,6.1,200403020112
11,2,5.2,200403020112
12,10,111.6,200403020112
13,5,81.0,200403020112
14,6,9.3,200403020112
15,9,195.9,200403020112
除,13,---,200403020112
1,5,2.9,200403020201
2,1,3.5,200403020201
3,10,10.3,200403020201
4,9,3.8,200403020201
5,4,35.1,200403020201
6,12,8.2,200403020201
7,6,12.3,200403020201
8,3,103.8,200403020201
9,7,72.9,200403020201
10,2,204.7,200403020201
11,8,164.3,200403020201
12,11,109.1,200403020201
1,6,3.2,200403020202
2,13,4.3,200403020202
3,8,30.3,200403020202
4,11,32.2,200403020202
5,1,117.2,200403020202
6,7,97.4,200403020202
7,3,16.5,200403020202
8,14,5.1,200403020202
9,4,8.1,200403020202
10,10,6.5,200403020202
11,5,18.3,200403020202
12,9,55.7,200403020202
13,12,38.8,200403020202
14,2,160.2,200403020202
1,10,16.5,200403020203
2,12,11.5,200403020203
3,5,10.3,200403020203
4,6,29.7,200403020203
5,4,5.3,200403020203
6,8,1.7,200403020203
7,2,116.8,200403020203
8,1,176.6,200403020203
9,3,8.6,200403020203
10,13,77.0,200403020203
11,9,30.7,200403020203
12,11,389.9,200403020203
13,14,194.6,200403020203
14,15,243.8,200403020203
15,16,181.1,200403020203
16,7,179.2,200403020203
1,2,1.7,200403020204
2,14,7.4,200403020204
3,11,10.9,200403020204
4,5,3.4,200403020204
5,9,71.4,200403020204
6,4,19.9,200403020204
7,12,96.6,200403020204
8,1,263.8,200403020204
9,8,42.9,200403020204
10,10,121.5,200403020204
11,7,144.8,200403020204
12,6,65.2,200403020204
13,13,102.3,200403020204
14,3,188.1,200403020204
1,8,2.2,200403020205
2,1,3.4,200403020205
3,5,6.2,200403020205
4,7,65.0,200403020205
5,10,19.8,200403020205
6,2,56.0,200403020205
7,11,53.5,200403020205
8,4,8.3,200403020205
9,6,18.0,200403020205
10,3,12.8,200403020205
11,9,282.3,200403020205
1,11,19.6,200403020206
2,3,42.2,200403020206
3,15,14.9,200403020206
4,16,3.2,200403020206
5,6,4.1,200403020206
6,1,6.1,200403020206
7,14,229.7,200403020206
8,7,108.4,200403020206
9,8,121.1,200403020206
10,12,4.0,200403020206
11,9,13.1,200403020206
12,10,99.8,200403020206
13,2,173.2,200403020206
14,5,85.3,200403020206
15,13,287.8,200403020206
16,4,34.0,200403020206
1,5,4.0,200403020207
2,12,13.6,200403020207
3,6,3.8,200403020207
4,10,5.0,200403020207
5,1,112.4,200403020207
6,3,22.6,200403020207
7,2,9.6,200403020207
8,11,107.4,200403020207
9,8,23.2,200403020207
10,7,7.5,200403020207
11,4,7.5,200403020207
12,9,153.0,200403020207
1,12,1.7,200403020208
2,11,8.9,200403020208
3,9,6.2,200403020208
4,3,18.5,200403020208
5,6,144.1,200403020208
6,16,27.7,200403020208
7,5,67.9,200403020208
8,7,26.3,200403020208
9,8,27.4,200403020208
10,15,17.2,200403020208
11,4,127.0,200403020208
12,1,8.8,200403020208
13,10,626.4,200403020208
14,2,99.2,200403020208
15,14,434.7,200403020208
16,13,518.4,200403020208
1,11,9.7,200403020209
2,2,3.4,200403020209
3,12,3.0,200403020209
4,3,3.4,200403020209
5,8,39.7,200403020209
6,7,46.2,200403020209
7,10,152.2,200403020209
8,6,7.1,200403020209
9,9,56.4,200403020209
10,4,137.5,200403020209
11,5,38.3,200403020209
除,1,---,200403020209
1,10,15.3,200403020210
2,14,5.1,200403020210
3,4,56.9,200403020210
4,3,193.1,200403020210
5,11,4.8,200403020210
6,5,30.8,200403020210
7,7,141.1,200403020210
8,1,2.8,200403020210
9,8,26.6,200403020210
10,2,21.9,200403020210
11,12,317.5,200403020210
12,9,73.0,200403020210
13,6,3.7,200403020210
14,13,118.9,200403020210
1,6,6.7,200403020211
2,13,10.7,200403020211
3,3,12.5,200403020211
4,12,11.3,200403020211
5,5,2.5,200403020211
6,9,13.7,200403020211
7,4,9.0,200403020211
8,8,54.5,200403020211
9,10,57.1,200403020211
10,7,24.0,200403020211
11,15,74.9,200403020211
12,11,152.1,200403020211
13,16,154.0,200403020211
14,14,20.9,200403020211
15,1,8.4,200403020211
16,2,206.8,200403020211
1,4,2.6,200403020212
2,1,6.1,200403020212
3,10,9.6,200403020212
4,3,9.1,200403020212
5,2,8.9,200403020212
6,9,172.8,200403020212
7,11,102.5,200403020212
8,6,112.6,200403020212
9,7,87.7,200403020212
10,12,139.2,200403020212
11,8,6.1,200403020212
12,13,60.5,200403020212
13,15,164.5,200403020212
14,5,14.7,200403020212
15,14,39.1,200403020212
16,16,13.3,200403020212
1,4,7.3,200403020301
2,1,1.7,200403020301
3,10,4.5,200403020301
4,12,20.4,200403020301
5,11,5.9,200403020301
6,9,69.8,200403020301
7,8,84.2,200403020301
8,6,69.3,200403020301
9,3,143.8,200403020301
10,5,35.8,200403020301
11,2,392.9,200403020301
12,7,165.9,200403020301
1,7,4.0,200403020302
2,13,11.6,200403020302
3,10,5.1,200403020302
4,5,18.8,200403020302
5,3,5.3,200403020302
6,4,3.3,200403020302
7,1,21.6,200403020302
8,2,29.1,200403020302
9,12,30.1,200403020302
10,9,208.4,200403020302
11,16,28.7,200403020302
12,15,101.3,200403020302
13,8,171.0,200403020302
14,11,182.4,200403020302
15,6,306.8,200403020302
16,14,120.3,200403020302
1,8,14.3,200403020303
2,1,3.4,200403020303
3,9,7.3,200403020303
4,6,9.4,200403020303
5,13,7.5,200403020303
6,3,77.8,200403020303
7,4,7.4,200403020303
8,11,3.0,200403020303
9,2,283.7,200403020303
10,5,118.6,200403020303
11,7,229.4,200403020303
12,10,332.3,200403020303
13,14,45.8,200403020303
14,12,95.0,200403020303
1,5,3.0,200403020304
2,1,2.3,200403020304
3,8,11.7,200403020304
4,4,4.8,200403020304
5,3,11.2,200403020304
6,2,21.8,200403020304
7,6,19.9,200403020304
8,7,66.8,200403020304
1,6,5.5,200403020305
2,5,2.7,200403020305
3,9,14.2,200403020305
4,10,5.7,200403020305
5,3,113.3,200403020305
6,7,4.1,200403020305
7,8,12.9,200403020305
8,1,9.9,200403020305
9,2,40.4,200403020305
10,4,92.2,200403020305
1,10,2.4,200403020306
2,1,2.7,200403020306
3,14,39.6,200403020306
4,13,13.9,200403020306
5,12,24.0,200403020306
6,8,14.4,200403020306
7,5,278.4,200403020306
8,16,25.9,200403020306
9,7,11.5,200403020306
10,9,27.1,200403020306
11,6,20.1,200403020306
12,3,106.8,200403020306
13,4,45.2,200403020306
14,2,53.1,200403020306
15,11,341.9,200403020306
16,15,55.5,200403020306
1,15,1.8,200403020307
2,16,16.9,200403020307
3,3,87.4,200403020307
4,13,5.2,200403020307
5,6,16.0,200403020307
6,9,50.2,200403020307
7,14,8.5,200403020307
8,7,9.3,200403020307
9,2,35.4,200403020307
10,1,58.5,200403020307
11,10,451.3,200403020307
12,12,215.0,200403020307
13,8,18.3,200403020307
14,5,133.0,200403020307
15,11,60.1,200403020307
中,4,245.4,200403020307
1,3,5.1,200403020308
2,14,3.0,200403020308
3,2,53.7,200403020308
4,8,10.3,200403020308
5,4,8.0,200403020308
6,10,109.8,200403020308
7,6,9.8,200403020308
8,9,72.7,200403020308
9,1,37.6,200403020308
10,13,3.5,200403020308
11,7,110.1,200403020308
12,11,324.1,200403020308
13,5,29.7,200403020308
14,12,51.6,200403020308
1,4,2.8,200403020309
2,1,7.1,200403020309
3,6,3.7,200403020309
4,10,23.5,200403020309
5,2,70.4,200403020309
6,5,11.9,200403020309
6,13,8.6,200403020309
8,3,10.0,200403020309
9,7,23.3,200403020309
10,11,113.6,200403020309
11,9,19.5,200403020309
12,12,298.8,200403020309
13,8,25.0,200403020309
1,7,9.2,200403020310
2,6,13.6,200403020310
3,5,39.9,200403020310
4,4,52.1,200403020310
5,2,35.3,200403020310
6,1,42.4,200403020310
7,3,6.5,200403020310
8,10,2.3,200403020310
9,11,4.6,200403020310
10,13,72.4,200403020310
11,8,60.3,200403020310
12,9,8.9,200403020310
13,12,27.1,200403020310
1,6,6.4,200403020311
2,13,8.2,200403020311
3,12,6.7,200403020311
4,2,19.4,200403020311
5,5,9.9,200403020311
6,8,3.9,200403020311
7,4,59.1,200403020311
8,11,4.4,200403020311
9,1,16.9,200403020311
10,3,52.2,200403020311
11,7,15.1,200403020311
12,9,75.1,200403020311
13,10,34.9,200403020311
取,14,---,200403020311
1,1,5.9,200403020312
2,5,8.0,200403020312
3,2,8.5,200403020312
4,16,28.5,200403020312
5,15,14.7,200403020312
6,14,41.4,200403020312
7,6,94.7,200403020312
8,13,11.3,200403020312
9,3,98.5,200403020312
10,4,20.1,200403020312
11,12,4.6,200403020312
12,10,6.5,200403020312
13,11,88.7,200403020312
14,9,6.8,200403020312
15,7,397.4,200403020312
16,8,24.1,200403020312
1,10,1.4,200403020401
2,3,9.6,200403020401
3,1,39.1,200403020401
4,11,47.1,200403020401
5,4,116.1,200403020401
6,5,80.7,200403020401
7,8,27.3,200403020401
8,2,13.1,200403020401
9,12,56.1,200403020401
10,6,3.8,200403020401
11,7,272.8,200403020401
12,9,170.9,200403020401
1,12,6.0,200403020402
2,2,74.2,200403020402
3,11,4.2,200403020402
4,13,10.6,200403020402
5,3,17.8,200403020402
6,7,8.6,200403020402
7,9,146.9,200403020402
8,10,34.0,200403020402
9,1,59.6,200403020402
10,8,4.8,200403020402
11,5,3.5,200403020402
12,6,46.4,200403020402
13,14,230.5,200403020402
14,4,191.6,200403020402
1,11,1.7,200403020403
2,6,185.7,200403020403
3,5,2.9,200403020403
4,3,63.9,200403020403
5,7,32.1,200403020403
6,9,246.7,200403020403
7,2,184.1,200403020403
8,4,41.3,200403020403
9,12,11.1,200403020403
10,1,26.3,200403020403
11,14,148.9,200403020403
12,13,19.2,200403020403
13,10,119.1,200403020403
14,8,15.6,200403020403
1,11,6.1,200403020404
2,6,2.1,200403020404
3,5,22.1,200403020404
4,12,6.5,200403020404
5,1,38.4,200403020404
6,10,125.1,200403020404
7,4,92.7,200403020404
8,2,182.3,200403020404
9,14,161.0,200403020404
10,8,4.0,200403020404
11,9,71.8,200403020404
12,13,12.9,200403020404
13,7,54.8,200403020404
中,3,117.7,200403020404
1,4,1.5,200403020405
2,1,9.6,200403020405
3,3,10.9,200403020405
4,6,20.1,200403020405
5,5,2.8,200403020405
6,2,54.3,200403020405
取,7,---,200403020405
1,13,3.4,200403020406
2,4,35.0,200403020406
3,7,21.1,200403020406
4,2,3.6,200403020406
5,11,5.3,200403020406
6,14,8.6,200403020406
7,9,41.7,200403020406
8,10,86.2,200403020406
9,1,131.2,200403020406
10,15,9.1,200403020406
11,12,25.4,200403020406
12,8,24.0,200403020406
13,5,89.7,200403020406
14,3,85.6,200403020406
15,6,22.4,200403020406
16,16,115.3,200403020406
1,4,2.3,200403020407
2,11,7.6,200403020407
3,2,20.0,200403020407
4,3,20.4,200403020407
5,1,4.9,200403020407
6,7,163.0,200403020407
7,14,146.0,200403020407
8,5,31.8,200403020407
9,15,116.7,200403020407
10,16,26.4,200403020407
11,13,97.8,200403020407
12,10,4.0,200403020407
13,9,93.2,200403020407
14,6,277.5,200403020407
15,8,111.4,200403020407
16,12,77.5,200403020407
1,5,3.2,200403020408
2,8,5.2,200403020408
3,7,3.3,200403020408
4,6,5.7,200403020408
5,9,10.8,200403020408
6,2,125.5,200403020408
7,4,35.0,200403020408
8,1,28.9,200403020408
9,3,135.9,200403020408
10,11,19.4,200403020408
11,12,136.9,200403020408
12,14,25.7,200403020408
13,10,151.7,200403020408
14,13,261.1,200403020408
1,7,1.9,200403020409
2,5,3.9,200403020409
3,3,12.8,200403020409
4,1,6.0,200403020409
5,9,13.7,200403020409
6,8,10.9,200403020409
7,4,92.2,200403020409
8,2,20.6,200403020409
9,6,61.6,200403020409
中,10,134.2,200403020409
1,15,3.3,200403020410
2,16,41.9,200403020410
3,8,10.3,200403020410
4,9,2.6,200403020410
5,4,86.1,200403020410
6,3,11.1,200403020410
7,2,46.6,200403020410
8,10,91.8,200403020410
9,13,10.1,200403020410
10,14,8.0,200403020410
11,7,27.3,200403020410
12,6,222.9,200403020410
13,1,273.0,200403020410
14,12,173.2,200403020410
15,5,316.1,200403020410
16,11,22.3,200403020410
1,13,9.5,200403020411
2,2,154.6,200403020411
3,1,7.2,200403020411
4,3,1.4,200403020411
5,12,11.4,200403020411
6,4,13.3,200403020411
7,6,23.5,200403020411
8,5,36.0,200403020411
9,8,17.5,200403020411
10,9,84.7,200403020411
11,11,193.4,200403020411
12,7,205.0,200403020411
13,10,344.7,200403020411
14,14,323.5,200403020411
1,9,1.7,200403020412
2,10,30.9,200403020412
3,5,60.9,200403020412
4,12,7.0,200403020412
5,13,10.2,200403020412
6,3,108.0,200403020412
7,6,20.7,200403020412
8,7,339.8,200403020412
9,4,12.3,200403020412
10,15,145.2,200403020412
11,14,11.5,200403020412
12,8,10.8,200403020412
13,16,45.4,200403020412
14,2,77.9,200403020412
15,1,67.6,200403020412
16,11,198.8,200403020412
1,3,1.7,200403020501
2,4,3.6,200403020501
3,1,6.4,200403020501
4,7,7.4,200403020501
5,5,19.3,200403020501
6,2,30.8,200403020501
7,6,66.3,200403020501
8,8,102.4,200403020501
1,9,1.1,200403020502
2,2,190.2,200403020502
3,4,64.9,200403020502
4,3,17.7,200403020502
5,7,266.8,200403020502
6,12,58.0,200403020502
7,11,16.2,200403020502
8,10,16.7,200403020502
9,8,35.8,200403020502
10,13,225.8,200403020502
11,6,13.3,200403020502
12,5,91.6,200403020502
13,1,36.1,200403020502
14,14,467.8,200403020502
1,14,11.6,200403020503
2,2,3.3,200403020503
3,13,11.9,200403020503
4,4,18.6,200403020503
5,5,7.0,200403020503
6,7,12.4,200403020503
7,11,57.1,200403020503
8,1,3.4,200403020503
9,6,208.2,200403020503
10,10,12.5,200403020503
11,8,19.7,200403020503
12,12,267.4,200403020503
13,9,23.1,200403020503
14,3,113.0,200403020503
1,11,2.7,200403020504
2,3,5.1,200403020504
3,5,11.9,200403020504
4,7,42.1,200403020504
5,9,153.4,200403020504
6,10,14.1,200403020504
7,8,3.4,200403020504
8,13,19.8,200403020504
9,6,10.3,200403020504
10,12,51.7,200403020504
11,1,109.0,200403020504
12,14,52.5,200403020504
13,4,113.7,200403020504
中,2,113.9,200403020504
1,7,32.9,200403020505
2,6,3.5,200403020505
3,5,22.2,200403020505
4,9,9.1,200403020505
5,8,3.3,200403020505
6,4,14.3,200403020505
7,2,2.6,200403020505
8,3,34.3,200403020505
9,1,109.6,200403020505
1,10,10.5,200403020506
2,8,20.0,200403020506
3,13,4.0,200403020506
4,9,12.1,200403020506
5,15,348.1,200403020506
6,7,17.2,200403020506
7,5,4.9,200403020506
8,3,2.4,200403020506
9,2,506.7,200403020506
10,16,115.5,200403020506
11,11,51.5,200403020506
12,12,181.2,200403020506
13,14,107.0,200403020506
14,6,15.3,200403020506
15,4,474.3,200403020506
16,1,155.8,200403020506
1,11,5.0,200403020507
2,6,33.0,200403020507
3,7,28.2,200403020507
4,14,1.8,200403020507
5,10,5.1,200403020507
6,13,50.7,200403020507
7,9,41.1,200403020507
8,8,12.9,200403020507
9,1,52.6,200403020507
10,4,25.6,200403020507
11,3,36.6,200403020507
12,12,145.6,200403020507
13,2,59.7,200403020507
14,15,351.3,200403020507
15,5,290.3,200403020507
16,16,622.9,200403020507
1,5,7.0,200403020508
2,7,2.6,200403020508
3,8,3.3,200403020508
4,2,12.0,200403020508
5,4,6.1,200403020508
6,9,16.2,200403020508
7,10,17.9,200403020508
8,6,45.2,200403020508
9,12,38.2,200403020508
10,1,81.8,200403020508
11,11,332.8,200403020508
12,3,281.9,200403020508
1,2,2.9,200403020509
2,3,2.0,200403020509
3,7,8.2,200403020509
4,6,56.9,200403020509
5,1,100.2,200403020509
6,8,5.6,200403020509
7,4,223.5,200403020509
8,5,19.7,200403020509
9,9,48.4,200403020509
1,4,1.7,200403020510
2,11,565.0,200403020510
3,5,147.2,200403020510
4,2,12.7,200403020510
5,12,11.7,200403020510
6,6,13.0,200403020510
7,14,126.3,200403020510
8,3,4.6,200403020510
9,7,79.7,200403020510
10,13,62.9,200403020510
11,10,311.0,200403020510
12,9,6.4,200403020510
13,1,140.7,200403020510
14,8,315.8,200403020510
1,5,5.8,200403020511
2,9,11.5,200403020511
3,16,9.3,200403020511
4,11,28.8,200403020511
5,12,111.7,200403020511
6,6,16.9,200403020511
7,7,21.2,200403020511
8,4,22.7,200403020511
9,13,3.1,200403020511
10,14,4.5,200403020511
11,8,99.6,200403020511
12,15,246.6,200403020511
13,10,9.5,200403020511
14,2,244.8,200403020511
15,3,148.1,200403020511
16,1,23.6,200403020511
1,8,2.1,200403020512
2,3,7.4,200403020512
3,1,31.1,200403020512
4,14,24.6,200403020512
5,7,44.0,200403020512
6,11,21.0,200403020512
7,10,138.2,200403020512
8,9,199.5,200403020512
9,12,14.9,200403020512
10,6,4.6,200403020512
11,4,8.9,200403020512
12,16,14.6,200403020512
13,5,396.2,200403020512
14,13,51.4,200403020512
15,2,293.1,200403020512
16,15,466.0,200403020512
1,10,1.4,200403020601
2,11,4.1,200403020601
3,7,57.7,200403020601
4,4,14.6,200403020601
5,3,7.2,200403020601
6,1,23.7,200403020601
7,12,245.3,200403020601
8,2,159.9,200403020601
9,5,25.3,200403020601
10,8,182.2,200403020601
11,9,79.9,200403020601
12,6,247.2,200403020601
1,11,7.1,200403020602
2,7,139.6,200403020602
3,12,1.9,200403020602
4,3,4.0,200403020602
5,10,13.3,200403020602
6,14,67.9,200403020602
7,2,7.6,200403020602
8,1,173.6,200403020602
9,6,82.4,200403020602
10,13,75.0,200403020602
11,8,60.0,200403020602
12,9,97.1,200403020602
13,5,180.9,200403020602
14,4,18.3,200403020602
1,9,6.0,200403020603
2,5,9.6,200403020603
3,6,2.8,200403020603
4,15,15.5,200403020603
5,8,10.3,200403020603
6,10,116.2,200403020603
7,14,22.3,200403020603
8,12,121.6,200403020603
9,3,260.3,200403020603
10(降),2,82.0,200403020603
11,11,11.1,200403020603
12,7,90.5,200403020603
13,1,146.5,200403020603
14,16,3.5,200403020603
15,4,151.4,200403020603
16,13,455.3,200403020603
1,7,5.3,200403020604
2,10,15.3,200403020604
3,12,28.0,200403020604
4,8,1.5,200403020604
5,2,14.5,200403020604
6,3,98.7,200403020604
7,6,44.0,200403020604
8,13,13.5,200403020604
9,5,192.0,200403020604
10,11,151.6,200403020604
11(降),14,11.0,200403020604
12,4,36.8,200403020604
13,1,311.0,200403020604
14,9,66.1,200403020604
1,5,1.3,200403020605
2,6,26.6,200403020605
3,1,12.1,200403020605
4,10,6.5,200403020605
5,8,31.9,200403020605
6,4,12.2,200403020605
7,11,11.0,200403020605
8,9,75.1,200403020605
9,3,63.3,200403020605
10,7,147.0,200403020605
11,12,150.9,200403020605
12,2,41.1,200403020605
1,16,5.9,200403020606
2,4,4.0,200403020606
3,6,2.4,200403020606
4,1,10.1,200403020606
5,8,104.6,200403020606
6,7,372.6,200403020606
7,15,6.5,200403020606
8,14,93.9,200403020606
9,5,23.9,200403020606
10,11,146.2,200403020606
11,2,17.6,200403020606
12,10,270.4,200403020606
13,3,51.4,200403020606
14,9,36.8,200403020606
15,13,258.4,200403020606
16,12,325.5,200403020606
1,4,2.9,200403020607
2,5,7.4,200403020607
3,2,4.8,200403020607
4,14,28.2,200403020607
5,6,229.3,200403020607
6,8,49.0,200403020607
7,7,18.7,200403020607
8,12,6.2,200403020607
9,11,18.4,200403020607
10,9,8.1,200403020607
11,13,53.3,200403020607
12,3,66.8,200403020607
13,1,10.4,200403020607
14,10,262.9,200403020607
1,7,18.7,200403020608
2,9,21.7,200403020608
3,5,4.1,200403020608
4,4,12.4,200403020608
5,12,3.9,200403020608
6,14,3.6,200403020608
7,6,7.8,200403020608
8,13,37.3,200403020608
9,11,58.4,200403020608
10,1,156.2,200403020608
11,3,235.9,200403020608
12,10,16.7,200403020608
13,2,90.1,200403020608
14,8,18.2,200403020608
1,8,4.2,200403020609
2,2,9.8,200403020609
3,12,6.5,200403020609
4,4,4.3,200403020609
5,1,44.2,200403020609
6,7,5.7,200403020609
7,10,93.8,200403020609
8,11,21.1,200403020609
9,3,4.1,200403020609
10,6,38.8,200403020609
11,5,78.4,200403020609
12,9,97.4,200403020609
1,8,2.8,200403020610
2,10,5.2,200403020610
2,12,8.0,200403020610
4,5,5.3,200403020610
5,1,54.8,200403020610
6,6,136.7,200403020610
7,9,8.1,200403020610
8,4,45.0,200403020610
9,7,26.1,200403020610
10,14,19.3,200403020610
11,2,11.2,200403020610
12,11,26.6,200403020610
13,3,221.8,200403020610
14,13,100.8,200403020610
1,3,3.3,200403020611
2,4,4.0,200403020611
3,12,239.9,200403020611
4,14,56.2,200403020611
5,15,37.8,200403020611
6,13,11.4,200403020611
7,9,24.2,200403020611
8,7,29.9,200403020611
9,5,3.4,200403020611
10,2,13.5,200403020611
11,1,81.2,200403020611
12,6,64.8,200403020611
13,8,11.1,200403020611
14,11,174.7,200403020611
15,10,236.5,200403020611
1,5,23.5,200403020612
2,1,2.9,200403020612
3,16,10.1,200403020612
4,2,59.3,200403020612
5,11,17.7,200403020612
6,10,53.2,200403020612
7,15,18.3,200403020612
8,7,3.6,200403020612
9,3,9.2,200403020612
10,8,11.7,200403020612
11,9,35.2,200403020612
12,12,28.2,200403020612
13,4,151.1,200403020612
14,14,145.7,200403020612
15,13,14.3,200403020612
16,6,82.1,200403020612
1,1,7.5,200403020701
2,2,7.0,200403020701
3,4,39.3,200403020701
4,6,1.2,200403020701
5,5,16.7,200403020701
6,3,10.6,200403020701
1,5,7.4,200403020702
2,8,10.8,200403020702
3,13,3.8,200403020702
4,3,4.1,200403020702
5,4,184.7,200403020702
6,10,14.3,200403020702
7,12,2.8,200403020702
8,7,245.7,200403020702
9,2,175.4,200403020702
10,14,90.3,200403020702
11,11,32.1,200403020702
12,6,53.8,200403020702
13,9,40.6,200403020702
14,1,272.8,200403020702
1,6,2.6,200403020703
2,4,5.2,200403020703
3,5,21.2,200403020703
4,2,71.9,200403020703
5,1,2.8,200403020703
6,12,23.1,200403020703
7,7,188.3,200403020703
8,3,28.0,200403020703
9,8,85.0,200403020703
10,9,14.4,200403020703
11,11,84.5,200403020703
12,10,9.6,200403020703
1,10,13.8,200403020704
2,6,33.9,200403020704
3,5,12.5,200403020704
4,12,2.7,200403020704
5,2,19.7,200403020704
6,14,160.0,200403020704
7,4,179.4,200403020704
8,11,9.1,200403020704
9,15,26.7,200403020704
10,7,63.0,200403020704
11,13,38.1,200403020704
12,1,6.8,200403020704
13,9,17.1,200403020704
14,16,3.9,200403020704
15,3,544.9,200403020704
16,8,344.7,200403020704
1,7,10.3,200403020705
2,15,9.0,200403020705
3,2,23.8,200403020705
4,9,6.2,200403020705
5,14,85.4,200403020705
6,8,1.8,200403020705
7,11,43.5,200403020705
8,10,6.9,200403020705
9,1,94.9,200403020705
10,12,105.3,200403020705
11,16,271.8,200403020705
12,5,155.4,200403020705
13,3,173.6,200403020705
14,4,80.6,200403020705
15,13,18.4,200403020705
16,6,183.0,200403020705
1,4,5.7,200403020706
2,14,4.1,200403020706
3,2,5.3,200403020706
4,12,6.2,200403020706
5,9,13.1,200403020706
6,1,38.5,200403020706
7,16,9.7,200403020706
8,3,17.7,200403020706
9,8,263.7,200403020706
10,11,254.7,200403020706
11,7,5.3,200403020706
12,10,117.0,200403020706
13,13,307.5,200403020706
14,6,115.4,200403020706
15,15,79.2,200403020706
16,5,72.1,200403020706
1,9,1.3,200403020707
2,8,5.5,200403020707
3,2,68.7,200403020707
4,14,43.0,200403020707
5,10,9.4,200403020707
6,11,17.9,200403020707
7,5,194.5,200403020707
8,7,66.9,200403020707
9,1,188.4,200403020707
10,3,236.9,200403020707
11,13,46.9,200403020707
12,4,274.8,200403020707
13,6,10.2,200403020707
14,12,130.4,200403020707
1,13,3.3,200403020708
2,1,4.5,200403020708
3,8,15.1,200403020708
4,4,8.3,200403020708
5,12,86.3,200403020708
6,10,45.0,200403020708
7,5,158.4,200403020708
8,2,25.1,200403020708
9,9,19.6,200403020708
10,11,37.7,200403020708
11,14,36.9,200403020708
中,3,90.3,200403020708
中,6,21.6,200403020708
中,7,3.2,200403020708
1,10,48.6,200403020709
2,8,3.0,200403020709
3,1,7.0,200403020709
4,13,2.9,200403020709
5,6,8.8,200403020709
6,9,9.0,200403020709
7,4,16.6,200403020709
8,14,62.8,200403020709
9,2,106.9,200403020709
10,5,376.5,200403020709
11,12,20.0,200403020709
12,7,121.1,200403020709
13,3,19.7,200403020709
14,11,65.5,200403020709
1,13,5.2,200403020710
2,5,3.8,200403020710
3,6,10.7,200403020710
4,3,3.6,200403020710
5,14,12.8,200403020710
6,4,15.2,200403020710
7,15,16.9,200403020710
8,2,36.8,200403020710
9,12,156.3,200403020710
10,8,120.2,200403020710
11,9,23.1,200403020710
12,10,90.9,200403020710
13,16,8.9,200403020710
14,7,533.0,200403020710
15,11,44.5,200403020710
16,1,119.7,200403020710
1,9,12.4,200403020711
2,7,4.6,200403020711
3,6,16.7,200403020711
4,3,2.4,200403020711
5,11,76.0,200403020711
6,1,4.0,200403020711
7,2,6.8,200403020711
8,5,59.5,200403020711
9,4,18.8,200403020711
10,10,57.7,200403020711
11,8,147.8,200403020711
1,15,9.2,200403020712
2,3,5.9,200403020712
3,11,3.9,200403020712
4,2,97.6,200403020712
5,8,2.3,200403020712
6,10,32.5,200403020712
7,4,163.6,200403020712
8,13,18.8,200403020712
9,7,11.8,200403020712
10,16,124.3,200403020712
11,5,225.5,200403020712
12,1,34.9,200403020712
13,9,107.5,200403020712
14,12,18.3,200403020712
15,14,99.8,200403020712
16,6,151.5,200403020712
1,3,1.1,200403020801
2,2,5.0,200403020801
3,4,8.7,200403020801
4,1,23.3,200403020801
5,5,78.6,200403020801
6,6,56.3,200403020801
1,6,5.1,200403020802
2,10,6.8,200403020802
3,1,2.5,200403020802
4,8,3.4,200403020802
5,9,38.4,200403020802
6,2,85.4,200403020802
7,11,11.4,200403020802
8,5,13.0,200403020802
9,3,305.9,200403020802
10,7,53.8,200403020802
11,4,134.7,200403020802
1,9,4.8,200403020803
2,1,7.7,200403020803
3,14,21.9,200403020803
4,6,3.3,200403020803
